Customer,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Day,Day_name,week,month,Total Claim Amount
BS77946,Arizona,0,3,Bachelor,2/24/11,2,1,1,Married,L1,Offer1,Branch,SUV,2,9753.307106,17514,127,2,5,0,3,3,Thursday,8,2,8.312729
YM50253,California,0,1,Bachelor,2/1/11,3,1,3,Single,L3,Offer2,Branch,Four-Door Car,2,2946.153697,89270,74,17,90,0,1,1,Tuesday,5,2,316.599228
NR15332,California,0,1,High School or Below,2/6/11,3,0,2,Married,L2,Offer2,Web,Four-Door Car,1,2581.110945,29757,65,13,55,0,1,6,Sunday,5,2,312.0
RC62865,Oregon,0,3,College,1/23/11,3,0,1,Single,L2,Offer3,Agent,Four-Door Car,2,3517.385764,51814,92,28,89,0,1,6,Sunday,3,1,56.300724
CC15295,Oregon,0,3,Bachelor,1/21/11,3,1,2,Married,L2,Offer2,Agent,Four-Door Car,1,9743.350113,24028,82,14,27,0,2,4,Friday,3,1,393.6
KA61892,Arizona,1,1,College,1/20/11,2,0,2,Married,L3,Offer2,Agent,Luxury,2,3873.647046,28142,105,18,50,0,1,3,Thursday,3,1,701.708239
OS94884,Arizona,0,1,Bachelor,1/6/11,3,1,1,Married,L2,Offer1,Web,Two-Door Car,3,7649.28199,52705,64,14,8,1,2,3,Thursday,1,1,128.705563
ND87334,California,0,1,High School or Below,2/22/11,1,0,2,Married,L3,Offer2,Agent,Two-Door Car,2,2287.59692,0,63,1,5,0,1,1,Tuesday,8,2,679.368378
ML93326,Washington,0,1,College,2/27/11,3,1,3,Married,L1,Offer1,Agent,SUV,2,4475.424592,84903,111,7,63,0,1,6,Sunday,8,2,497.126827
YL74911,California,1,1,College,2/21/11,1,1,2,Divorced,L3,Offer1,Agent,SUV,2,8714.922135,0,118,14,64,0,4,0,Monday,8,2,566.4
JP69864,Washington,1,1,Bachelor,1/29/11,2,1,2,Single,L1,Offer1,Branch,Four-Door Car,2,2248.449633,24910,63,7,63,1,1,5,Saturday,4,1,347.857619
HL53154,California,0,3,Bachelor,2/22/11,1,0,2,Single,L3,Offer1,Agent,Four-Door Car,2,7416.197322,0,77,15,12,2,2,1,Tuesday,8,2,554.4
RI78966,Oregon,0,1,Higher Education,2/21/11,2,0,2,Married,L3,Offer1,Agent,Four-Door Car,1,7771.158973,21876,68,12,28,0,2,0,Monday,8,2,465.41477
IC13702,California,0,1,Bachelor,1/10/11,1,1,2,Single,L3,Offer1,Agent,Four-Door Car,1,6968.3419,0,69,33,61,1,2,0,Monday,2,1,496.8
BE10809,California,1,1,High School or Below,1/18/11,1,1,2,Single,L1,Offer1,Agent,Four-Door Car,1,4250.282624,0,61,17,1,1,7,1,Tuesday,3,1,292.8
HT87217,Oregon,0,3,High School or Below,1/16/11,3,1,3,Divorced,L2,Offer3,Agent,Four-Door Car,2,19776.56654,70699,82,1,57,0,2,6,Sunday,2,1,256.813837
TH95618,California,0,1,High School or Below,1/6/11,1,1,2,Married,L2,Offer1,Agent,Four-Door Car,2,21343.46599,0,74,11,85,1,2,3,Thursday,1,1,355.2
TS19868,California,0,1,College,1/27/11,2,0,2,Married,L1,Offer4,Branch,Four-Door Car,2,2413.139714,27501,63,20,0,0,1,3,Thursday,4,1,542.319401
LP45550,Oregon,0,3,Higher Education,1/15/11,2,1,3,Divorced,L3,Offer2,Agent,Four-Door Car,2,15363.84716,15897,101,30,99,0,2,5,Saturday,2,1,303.148399
QR87004,Nevada,0,1,College,1/9/11,3,1,1,Divorced,L3,Offer3,Agent,Four-Door Car,2,8456.961887,25141,73,12,4,1,2,6,Sunday,1,1,25.438063
OE75747,Nevada,0,1,College,1/28/11,1,1,2,Married,L2,Offer3,Agent,Four-Door Car,1,2189.642522,0,61,5,46,3,1,4,Friday,4,1,292.8
DX91392,California,1,1,High School or Below,2/26/11,3,0,2,Single,L2,Offer2,Call Center,Four-Door Car,2,5780.182197,51066,74,23,0,0,8,5,Saturday,8,2,787.993313
AB72731,California,0,1,Bachelor,1/4/11,3,1,1,Married,L2,Offer2,Call Center,Luxury,2,4639.981638,28358,117,24,37,0,1,1,Tuesday,1,1,84.024413
RU49126,Washington,0,1,College,2/1/11,3,1,1,Married,L2,Offer2,Agent,SUV,2,4465.335703,61846,112,1,48,0,1,1,Tuesday,5,2,215.8182
IS12901,Arizona,0,1,Bachelor,1/27/11,3,1,3,Married,L3,Offer2,Call Center,Two-Door Car,2,5968.118877,90972,74,3,47,0,8,3,Thursday,4,1,232.926145
IX37561,Washington,0,1,College,2/14/11,1,1,2,Single,L3,Offer3,Web,Two-Door Car,2,5097.763337,0,74,3,95,0,7,0,Monday,7,2,532.8
HH90090,California,0,1,Bachelor,1/23/11,3,1,2,Divorced,L2,Offer2,Call Center,Luxury,1,4076.634665,29549,104,17,51,0,1,6,Sunday,3,1,710.433775
IU25463,California,0,3,Bachelor,2/18/11,1,1,2,Married,L2,Offer1,Agent,Four-Door Car,2,12252.60179,0,115,12,17,1,2,4,Friday,7,2,552.0
KC11055,Nevada,0,3,Bachelor,1/24/11,3,1,2,Married,L3,Offer3,Branch,Luxury,2,16936.27147,39411,217,4,29,2,4,0,Monday,4,1,1122.658899
PD33979,Oregon,0,1,High School or Below,2/18/11,3,0,2,Married,L2,Offer2,Branch,Four-Door Car,3,4892.435461,21709,62,28,17,0,3,4,Friday,7,2,408.374746
NK71023,Nevada,0,3,Bachelor,1/19/11,3,0,2,Single,L2,Offer4,Agent,Four-Door Car,1,9942.304791,67890,85,23,57,0,2,2,Wednesday,3,1,408.0
AB13432,California,0,1,Bachelor,1/4/11,1,0,2,Single,L3,Offer1,Agent,SUV,2,3735.838129,0,110,3,16,0,1,1,Tuesday,1,1,792.0
OZ97704,California,0,1,High School or Below,2/7/11,3,1,2,Single,L3,Offer3,Call Center,SUV,1,13117.52215,84311,111,11,98,4,2,0,Monday,6,2,532.8
UF46533,California,0,1,College,1/30/11,3,1,2,Single,L3,Offer2,Branch,SUV,2,4574.524094,99316,114,26,53,0,1,6,Sunday,4,1,754.358929
XP47431,Arizona,1,3,Bachelor,2/17/11,3,1,2,Married,L1,Offer2,Agent,SUV,2,5470.060561,54507,138,20,11,0,1,3,Thursday,7,2,702.990032
GK73582,California,0,3,Bachelor,1/13/11,3,1,3,Single,L1,Offer3,Branch,Four-Door Car,2,2978.84601,64586,76,3,17,0,1,3,Thursday,2,1,206.837111
RV98763,Oregon,0,3,College,2/8/11,3,0,3,Married,L3,Offer3,Branch,Four-Door Car,2,6410.967544,61709,82,5,41,2,7,1,Tuesday,6,2,275.395894
II62831,California,0,1,Higher Education,1/29/11,3,0,3,Married,L2,Offer4,Web,SUV,2,4479.023088,94656,111,12,79,1,1,5,Saturday,4,1,459.738128
XK33449,California,0,1,High School or Below,2/5/11,1,1,2,Single,L3,Offer4,Branch,Two-Door Car,1,2383.731879,0,69,5,40,0,1,5,Saturday,5,2,496.8
TR85083,California,0,1,Bachelor,1/20/11,3,0,2,Married,L3,Offer2,Branch,Two-Door Car,2,2764.493659,61085,70,27,34,1,1,3,Thursday,3,1,336.0
EO95328,Oregon,0,1,Bachelor,1/27/11,3,1,2,Married,L2,Offer4,Agent,Two-Door Car,1,7920.105377,89284,67,7,31,3,2,3,Thursday,4,1,321.6
EN21086,Arizona,0,1,High School or Below,1/9/11,1,1,2,Divorced,L2,Offer1,Branch,Four-Door Car,1,6889.097981,0,63,6,12,0,2,6,Sunday,1,1,302.4
YL83902,Washington,0,3,Bachelor,1/11/11,3,1,2,Married,L3,Offer1,Agent,Four-Door Car,1,3274.194616,31686,81,11,33,0,1,1,Tuesday,2,1,430.994107
AZ62651,Oregon,0,3,High School or Below,2/17/11,3,0,2,Single,L3,Offer4,Web,Luxury,2,9951.707743,56855,255,12,1,0,1,3,Thursday,7,2,1836.0
ZW25874,Oregon,0,1,Bachelor,2/16/11,3,0,1,Single,L3,Offer1,Branch,Four-Door Car,2,2521.555686,53703,67,3,45,2,1,2,Wednesday,7,2,67.632476
EH41854,Washington,0,3,High School or Below,2/10/11,1,1,2,Single,L1,Offer3,Branch,Two-Door Car,2,23706.11337,0,96,12,35,1,2,3,Thursday,6,2,844.481918
MW70227,California,1,3,College,2/19/11,3,0,2,Married,L1,Offer1,Branch,Four-Door Car,2,6047.02516,20396,76,15,60,1,4,5,Saturday,7,2,364.8
SL22297,California,0,3,Higher Education,1/21/11,2,1,2,Single,L1,Offer1,Call Center,SUV,2,11140.30248,27679,150,30,28,0,3,4,Friday,3,1,722.486994
RV14138,Nevada,1,3,Bachelor,2/27/11,2,1,2,Single,L3,Offer1,Agent,SUV,2,4334.064096,23904,123,1,67,3,1,6,Sunday,8,2,590.4
UO62808,Arizona,0,1,High School or Below,2/4/11,3,1,2,Married,L1,Offer2,Call Center,Four-Door Car,2,2799.74791,65351,69,4,54,0,1,4,Friday,5,2,481.027516
ZX64745,California,0,1,College,1/18/11,1,0,2,Single,L2,Offer1,Agent,SUV,2,7923.136624,0,113,20,1,0,7,1,Tuesday,3,1,1124.427734
FL34139,California,0,1,High School or Below,2/3/11,1,0,2,Single,L2,Offer1,Call Center,Four-Door Car,2,3688.110888,0,63,0,54,3,7,3,Thursday,5,2,669.682001
TS11219,California,0,1,College,1/2/11,1,0,2,Single,L2,Offer1,Agent,SUV,2,12067.45599,0,116,14,35,0,2,6,Sunday,52,1,1284.093173
XX12304,California,0,1,College,1/9/11,3,1,3,Married,L1,Offer2,Branch,Four-Door Car,2,2924.976721,64459,72,16,64,0,1,6,Sunday,1,1,240.259479
SD64087,California,0,3,College,1/19/11,3,0,2,Married,L2,Offer1,Branch,SUV,1,15014.0927,32961,190,13,53,0,3,2,Wednesday,3,1,912.0
OY38576,Oregon,0,1,High School or Below,1/11/11,3,1,2,Divorced,L3,Offer2,Agent,SUV,2,9277.233839,71416,116,10,0,0,3,1,Tuesday,2,1,556.8
BG76355,Washington,0,3,Bachelor,1/31/11,3,1,1,Married,L3,Offer3,Web,Four-Door Car,2,6274.123875,68964,78,15,6,0,3,0,Monday,5,1,115.086827
IP66913,California,0,3,High School or Below,1/11/11,3,0,2,Single,L3,Offer2,Agent,Two-Door Car,1,3886.647414,78108,98,12,34,0,1,1,Tuesday,2,1,470.4
LE95702,California,1,1,College,2/11/11,2,0,2,Single,L3,Offer1,Agent,Four-Door Car,2,4386.277558,10621,67,28,22,0,5,4,Friday,6,2,321.6
KX54357,Washington,0,3,College,1/22/11,3,0,3,Married,L3,Offer2,Web,Two-Door Car,1,11365.26766,84910,95,4,69,0,2,5,Saturday,3,1,383.167471
EZ78112,California,0,1,High School or Below,2/24/11,3,1,3,Single,L3,Offer1,Agent,Four-Door Car,2,5610.96434,77493,70,2,35,0,3,3,Thursday,8,2,307.963291
XN16891,Arizona,0,1,College,2/28/11,3,0,2,Divorced,L1,Offer4,Agent,Four-Door Car,1,2912.892035,81097,74,7,67,0,1,0,Monday,9,2,355.2
XK31350,Oregon,0,3,College,1/25/11,3,1,2,Married,L1,Offer4,Call Center,Four-Door Car,3,6915.729915,96610,85,6,23,0,3,1,Tuesday,4,1,520.364752
CC30924,Oregon,0,3,College,2/26/11,3,0,3,Married,L3,Offer4,Agent,Luxury,1,6262.663307,30110,159,20,71,0,1,5,Saturday,8,2,466.436375
IT78748,Oregon,1,3,High School or Below,2/19/11,2,1,2,Married,L3,Offer1,Agent,Two-Door Car,1,6503.397049,22081,84,1,9,0,6,5,Saturday,7,2,451.670309
KY33386,Washington,1,1,High School or Below,1/2/11,1,1,2,Divorced,L3,Offer1,Web,Luxury,2,8007.399376,0,112,12,93,0,3,6,Sunday,52,1,537.6
CO44221,California,0,1,College,1/2/11,3,0,2,Married,L1,Offer2,Branch,Four-Door Car,2,2929.916512,98473,72,19,69,0,1,6,Sunday,52,1,345.6
LK60013,Oregon,0,1,Bachelor,1/26/11,3,1,2,Married,L2,Offer3,Branch,Four-Door Car,2,5969.55297,97431,74,1,72,0,3,2,Wednesday,4,1,355.2
DE21533,California,0,1,Bachelor,2/2/11,3,0,2,Divorced,L2,Offer1,Call Center,Four-Door Car,2,5473.15987,93870,69,1,96,0,8,2,Wednesday,5,2,331.2
YS94121,Nevada,0,1,High School or Below,2/27/11,3,0,2,Divorced,L1,Offer1,Call Center,Four-Door Car,1,5645.396665,50366,72,9,5,0,9,6,Sunday,8,2,428.734656
UK68427,Washington,1,3,High School or Below,1/20/11,3,0,2,Single,L3,Offer2,Branch,Two-Door Car,1,6369.262355,34498,83,30,72,0,7,3,Thursday,3,1,398.4
TE49565,Oregon,0,1,College,1/17/11,2,1,2,Married,L3,Offer2,Call Center,SUV,1,11833.76732,16552,103,23,53,0,2,0,Monday,3,1,494.4
RA88421,Oregon,0,3,College,1/17/11,3,1,2,Married,L3,Offer3,Branch,Four-Door Car,2,6121.107929,26787,77,7,50,0,5,0,Monday,3,1,369.6
KQ51983,Nevada,0,1,College,2/24/11,1,0,2,Single,L1,Offer1,Branch,Two-Door Car,2,5159.369746,0,74,2,42,0,9,3,Thursday,8,2,831.752839
CD88896,Nevada,1,1,High School or Below,2/14/11,3,1,1,Single,L3,Offer2,Agent,Four-Door Car,2,2514.59196,43860,65,15,58,0,1,0,Monday,7,2,156.124914
YV22553,Arizona,0,1,High School or Below,2/20/11,3,0,3,Married,L3,Offer1,Agent,SUV,1,8668.611261,21474,114,13,72,2,9,6,Sunday,7,2,373.428187
WU14435,California,0,1,Bachelor,2/19/11,2,0,2,Married,L1,Offer1,Agent,Four-Door Car,1,4960.965384,18174,66,8,16,0,9,5,Saturday,7,2,395.934815
XV84099,Arizona,1,1,Bachelor,2/8/11,1,1,2,Married,L1,Offer1,Call Center,Four-Door Car,2,5504.139033,0,73,18,45,0,5,1,Tuesday,6,2,350.4
RI24911,Arizona,1,1,College,2/6/11,3,0,3,Single,L3,Offer2,Agent,Two-Door Car,2,7507.455372,60920,64,10,61,0,2,6,Sunday,5,2,231.201886
KO26461,Arizona,0,3,High School or Below,2/27/11,3,0,3,Married,L2,Offer1,Agent,Four-Door Car,2,32269.85139,41520,90,18,70,0,2,6,Sunday,8,2,289.904105
HI14283,Oregon,0,3,Bachelor,2/1/11,1,1,2,Married,L3,Offer1,Web,SUV,1,5657.031588,0,152,12,89,0,1,1,Tuesday,5,2,729.6
PT50227,Arizona,0,1,High School or Below,2/23/11,1,0,2,Married,L3,Offer3,Call Center,Two-Door Car,2,5061.757902,0,68,19,16,0,8,2,Wednesday,8,2,326.4
BH36570,California,0,1,Bachelor,1/11/11,3,0,2,Married,L3,Offer1,Branch,Two-Door Car,1,5912.783829,72208,73,3,84,0,8,1,Tuesday,2,1,350.4
TX17484,California,0,1,Bachelor,2/10/11,3,1,1,Married,L2,Offer1,Web,Four-Door Car,3,15182.27975,53863,63,12,30,0,2,3,Thursday,6,2,105.765111
CT41158,Washington,0,3,College,2/25/11,3,0,3,Divorced,L1,Offer2,Branch,SUV,3,10747.03094,66446,136,8,77,0,3,4,Friday,8,2,639.464548
AO87348,Washington,0,1,College,2/16/11,1,0,2,Single,L3,Offer2,Agent,Four-Door Car,1,2050.623512,0,61,18,26,0,1,2,Wednesday,7,2,292.8
DE55857,Washington,0,1,Bachelor,1/30/11,3,1,2,Single,L3,Offer2,Agent,Four-Door Car,1,2465.444865,64997,63,7,99,1,1,6,Sunday,4,1,383.442328
LF66923,Nevada,0,1,High School or Below,2/11/11,3,1,2,Married,L3,Offer2,Agent,Two-Door Car,1,5343.121327,64460,66,18,42,0,3,4,Friday,6,2,316.8
CN24514,Arizona,0,1,College,1/14/11,3,1,1,Married,L1,Offer3,Agent,Four-Door Car,3,8119.829071,46618,67,22,77,0,2,4,Friday,2,1,99.085943
UW32074,Oregon,0,1,College,2/14/11,1,1,2,Divorced,L3,Offer1,Branch,Four-Door Car,1,4605.265164,0,64,13,64,0,4,0,Monday,7,2,307.2
HP36979,California,0,3,College,2/3/11,3,0,2,Married,L2,Offer2,Web,Two-Door Car,3,6408.785577,49988,84,6,37,5,5,3,Thursday,5,2,566.935022
PP40919,California,0,3,College,1/31/11,1,1,2,Single,L1,Offer1,Agent,Two-Door Car,2,2376.533508,0,91,2,8,5,1,0,Monday,5,1,436.8
RO73268,California,0,3,Bachelor,2/15/11,2,0,2,Divorced,L2,Offer3,Agent,Two-Door Car,2,3211.070017,16269,86,6,84,0,1,1,Tuesday,7,2,412.8
HO61691,Arizona,0,1,Bachelor,2/27/11,3,1,2,Divorced,L1,Offer4,Agent,Four-Door Car,2,5094.522262,72006,64,4,38,0,3,6,Sunday,8,2,307.2
BS13062,Arizona,0,3,High School or Below,1/21/11,1,1,2,Married,L2,Offer4,Call Center,Four-Door Car,1,25755.27817,0,81,3,60,2,2,4,Friday,3,1,388.8
FO35655,Oregon,0,3,Bachelor,1/14/11,1,0,2,Single,L3,Offer1,Branch,Luxury,2,8672.229719,0,245,34,83,0,1,4,Friday,2,1,2345.413441
HR10526,California,0,1,Higher Education,1/25/11,3,0,2,Married,L2,Offer1,Call Center,Four-Door Car,2,8044.73072,44320,67,13,79,0,2,1,Tuesday,4,1,321.6
IA63417,Arizona,0,3,High School or Below,2/2/11,2,1,2,Divorced,L3,Offer3,Web,Two-Door Car,2,4001.519098,19782,108,13,66,0,1,2,Wednesday,5,2,773.470977
BH35016,Nevada,0,1,Bachelor,2/9/11,3,1,2,Divorced,L3,Offer1,Call Center,Two-Door Car,2,16706.11699,63933,70,35,98,0,2,2,Wednesday,6,2,424.883448
PK52952,Arizona,0,1,Higher Education,2/28/11,3,0,2,Single,L3,Offer1,Call Center,SUV,2,8544.411077,28224,109,13,13,0,8,0,Monday,9,2,523.2
OD76309,Washington,1,1,College,1/27/11,2,1,2,Divorced,L3,Offer1,Agent,SUV,1,7805.31287,21073,106,25,54,1,3,3,Thursday,4,1,508.8
IL28481,Oregon,0,3,Bachelor,2/19/11,3,0,3,Married,L3,Offer4,Call Center,Four-Door Car,3,6112.756868,63243,77,21,73,0,3,5,Saturday,7,2,364.240307
GY55092,Nevada,1,3,High School or Below,2/18/11,2,0,2,Divorced,L3,Offer2,Agent,SUV,2,4772.943848,20993,133,35,90,0,1,4,Friday,7,2,638.4
UF33451,Oregon,0,3,Bachelor,2/14/11,3,1,3,Married,L3,Offer1,Agent,SUV,2,10979.09559,94827,135,5,64,0,4,0,Monday,7,2,354.729129
CF15558,California,0,1,Higher Education,1/30/11,3,1,3,Married,L3,Offer2,Call Center,Two-Door Car,1,5004.263818,39161,63,18,83,1,4,6,Sunday,4,1,283.995953
JM62924,Washington,0,3,Bachelor,2/9/11,3,0,2,Married,L3,Offer3,Branch,Four-Door Car,2,13223.04379,37534,84,2,0,2,2,2,Wednesday,6,2,403.2
EM66435,Oregon,0,1,Bachelor,2/6/11,3,1,1,Divorced,L3,Offer1,Agent,Four-Door Car,2,2623.31543,80210,65,30,28,0,1,6,Sunday,5,2,20.543176
QX45933,California,0,1,Bachelor,2/23/11,1,0,2,Married,L1,Offer1,Agent,Four-Door Car,1,17840.19555,0,62,32,59,0,2,2,Wednesday,8,2,385.115437
JI71369,California,0,1,College,2/22/11,3,1,1,Married,L1,Offer1,Web,Four-Door Car,2,5106.111827,30110,64,2,4,0,5,1,Tuesday,8,2,140.165035
JU93290,Arizona,0,1,College,1/16/11,2,1,2,Divorced,L2,Offer1,Web,Four-Door Car,2,17930.60451,21708,68,28,77,0,2,6,Sunday,2,1,326.4
GU66096,Arizona,0,1,High School or Below,2/2/11,3,0,2,Married,L2,Offer2,Agent,Four-Door Car,2,5457.342569,94731,67,23,65,0,4,2,Wednesday,5,2,321.6
UC33108,California,0,3,Bachelor,2/22/11,3,0,2,Married,L1,Offer1,Agent,Four-Door Car,1,6563.644143,32375,83,17,83,0,6,1,Tuesday,8,2,398.4
LW93867,Oregon,0,1,College,1/3/11,2,0,1,Married,L1,Offer1,Web,Four-Door Car,2,4812.525221,16531,63,0,40,0,4,0,Monday,1,1,102.879769
OU78470,Arizona,0,3,Higher Education,2/27/11,3,1,1,Single,L3,Offer2,Call Center,Four-Door Car,2,29328.04185,32006,94,28,7,0,2,6,Sunday,8,2,56.868289
XW90265,Arizona,0,1,Bachelor,2/15/11,3,1,2,Married,L2,Offer1,Agent,Two-Door Car,1,5773.520711,81676,72,21,86,0,8,1,Tuesday,7,2,463.158502
HS67749,California,0,3,College,1/11/11,3,0,1,Married,L1,Offer4,Agent,Four-Door Car,2,6847.1189,71038,86,15,56,0,3,1,Tuesday,2,1,205.444066
VZ51506,Arizona,0,1,High School or Below,1/21/11,1,1,2,Single,L3,Offer2,Call Center,Luxury,2,3595.31286,0,103,20,43,0,1,4,Friday,3,1,741.6
UI64281,Nevada,0,1,Higher Education,1/26/11,2,1,1,Married,L3,Offer1,Call Center,Two-Door Car,2,22855.61209,20832,65,8,32,0,2,2,Wednesday,4,1,56.371967
AE98193,Washington,0,1,High School or Below,1/1/11,1,0,2,Single,L1,Offer1,Branch,SUV,2,7859.414569,0,113,19,10,0,7,5,Saturday,52,1,813.6
AZ74055,Oregon,0,3,High School or Below,2/23/11,3,0,2,Married,L3,Offer4,Call Center,Four-Door Car,2,4115.577437,52405,103,2,27,0,1,2,Wednesday,8,2,494.4
XS76911,Arizona,0,3,High School or Below,2/4/11,1,1,2,Married,L3,Offer1,Agent,Luxury,1,5029.638777,0,133,3,89,0,1,4,Friday,5,2,795.864079
AY40674,Washington,0,3,Bachelor,2/6/11,3,1,2,Married,L2,Offer2,Agent,SUV,2,4821.418454,26583,128,6,46,4,1,6,Sunday,5,2,614.4
NA12740,Oregon,0,1,Higher Education,2/10/11,2,0,1,Married,L3,Offer1,Web,Two-Door Car,2,5004.310469,25486,65,15,53,0,3,3,Thursday,6,2,72.438681
UA84837,Arizona,0,3,College,1/2/11,3,0,2,Divorced,L2,Offer1,Branch,Four-Door Car,2,8630.053943,24065,111,30,1,0,5,6,Sunday,52,1,532.8
DJ51510,Arizona,0,3,High School or Below,2/10/11,3,1,1,Married,L3,Offer3,Agent,Four-Door Car,2,9322.08512,70435,116,0,50,0,4,3,Thursday,6,2,67.881546
VM58985,California,0,3,College,1/19/11,1,0,2,Single,L3,Offer3,Branch,Two-Door Car,2,16727.56063,0,76,33,36,2,2,2,Wednesday,3,1,402.636829
OH60605,Oregon,0,3,High School or Below,2/23/11,3,1,2,Married,L3,Offer2,Branch,Two-Door Car,2,3652.532435,39679,92,2,85,0,1,2,Wednesday,8,2,641.388616
UO98052,Nevada,0,3,College,1/7/11,1,0,3,Single,L2,Offer1,Web,Four-Door Car,2,6158.601171,0,89,13,45,0,5,4,Friday,1,1,342.481173
NC53424,California,0,1,Bachelor,1/14/11,1,0,2,Married,L2,Offer4,Web,Two-Door Car,2,4376.083958,0,69,21,70,4,3,4,Friday,2,1,331.2
LQ13873,Nevada,0,1,High School or Below,2/15/11,3,0,2,Married,L3,Offer1,Agent,Four-Door Car,1,5569.456156,53565,71,27,34,1,6,1,Tuesday,7,2,340.8
LA97014,Washington,0,1,Bachelor,2/24/11,3,0,2,Married,L1,Offer1,Agent,Two-Door Car,2,2576.513006,37574,66,19,14,1,1,3,Thursday,8,2,412.101933
NB79936,Washington,0,3,Bachelor,2/2/11,3,0,1,Single,L2,Offer1,Branch,Two-Door Car,2,8346.983233,48259,108,14,79,0,3,2,Wednesday,5,2,73.700573
NT89061,Arizona,0,3,High School or Below,1/7/11,3,1,2,Married,L3,Offer2,Call Center,Four-Door Car,2,6323.923864,78532,78,25,87,0,3,4,Friday,1,1,374.4
AF10970,Arizona,0,1,Bachelor,2/28/11,3,1,2,Married,L3,Offer1,Call Center,Four-Door Car,2,5973.14343,96163,73,23,90,0,3,0,Monday,9,2,350.4
ZG48513,California,0,1,Bachelor,2/17/11,1,0,2,Single,L2,Offer1,Agent,Four-Door Car,2,4706.676993,0,72,0,86,0,7,3,Thursday,7,2,345.6
JQ59145,California,0,1,High School or Below,2/12/11,1,0,2,Married,L1,Offer1,Agent,Luxury,2,8093.410258,0,114,9,72,1,5,5,Saturday,6,2,722.024742
FE84989,Washington,0,1,College,1/9/11,3,0,3,Married,L2,Offer2,Call Center,Four-Door Car,3,5035.744643,72672,63,7,39,0,5,6,Sunday,1,1,259.361117
JT52858,Oregon,0,3,Bachelor,1/10/11,3,1,2,Married,L1,Offer3,Branch,Four-Door Car,2,9027.867218,99002,112,33,75,1,8,0,Monday,2,1,537.6
MC62068,California,0,3,High School or Below,1/8/11,3,0,3,Married,L2,Offer4,Agent,Four-Door Car,3,7288.884849,79494,91,19,30,0,3,5,Saturday,1,1,396.295614
EU27538,Oregon,0,3,Higher Education,1/25/11,3,0,1,Married,L3,Offer1,Branch,Luxury,2,18042.47942,35704,225,21,35,0,8,1,Tuesday,4,1,358.281562
RH42306,Arizona,0,1,Bachelor,1/27/11,1,1,2,Single,L2,Offer3,Web,Four-Door Car,1,4992.063043,0,71,6,5,0,3,3,Thursday,4,1,653.388564
US23612,Oregon,0,3,High School or Below,1/12/11,2,1,1,Married,L2,Offer1,Call Center,Two-Door Car,3,9102.267849,26049,118,17,6,0,6,2,Wednesday,2,1,121.032372
WV76014,Arizona,0,1,Higher Education,1/16/11,3,0,1,Single,L2,Offer2,Branch,Four-Door Car,2,2540.407726,70125,64,21,77,0,1,6,Sunday,2,1,92.813396
RK96223,California,0,1,College,1/22/11,3,0,2,Married,L3,Offer1,Agent,SUV,2,12941.89193,52369,110,34,49,1,2,5,Saturday,3,1,528.0
MF82000,Washington,0,1,Bachelor,1/13/11,1,1,1,Married,L2,Offer2,Branch,Four-Door Car,2,2365.348601,0,66,25,51,2,1,3,Thursday,2,1,159.636956
FM46980,Arizona,0,1,College,2/11/11,3,0,2,Married,L1,Offer2,Branch,Four-Door Car,1,5720.765064,41770,72,0,60,0,9,4,Friday,6,2,476.156957
SY56792,Oregon,0,3,High School or Below,1/4/11,1,0,2,Divorced,L3,Offer3,Web,Four-Door Car,2,7035.534088,0,101,16,88,0,8,1,Tuesday,1,1,727.2
RF61565,California,0,1,College,1/29/11,3,0,2,Married,L3,Offer2,Agent,Four-Door Car,2,2636.97773,31911,67,33,27,0,1,5,Saturday,4,1,321.6
IM94808,Nevada,0,1,Bachelor,2/28/11,3,0,1,Married,L3,Offer4,Web,Four-Door Car,2,5395.831967,70051,68,15,69,0,8,0,Monday,9,2,42.078345
VI14730,Oregon,1,1,High School or Below,2/4/11,2,0,2,Married,L2,Offer1,Web,Luxury,2,8382.630118,19683,117,17,41,1,9,4,Friday,5,2,561.6
YR34119,Washington,0,1,College,2/2/11,3,1,1,Married,L1,Offer1,Agent,SUV,1,31161.74523,30916,112,7,65,0,2,2,Wednesday,5,2,200.11606
RR77985,Oregon,0,3,Bachelor,1/3/11,1,1,2,Single,L1,Offer1,Call Center,Four-Door Car,2,2887.742258,0,80,24,95,0,1,0,Monday,1,1,676.944023
VC22097,Washington,1,1,College,2/21/11,1,1,2,Divorced,L3,Offer1,Agent,SUV,2,8714.922135,0,118,14,64,0,4,0,Monday,8,2,566.4
WV17090,California,0,1,Bachelor,2/1/11,1,0,2,Married,L1,Offer2,Call Center,SUV,2,25585.72783,0,116,0,45,0,2,1,Tuesday,5,2,830.623064
TM23514,Oregon,0,3,College,1/1/11,3,0,3,Single,L3,Offer3,Web,SUV,2,10272.6082,60145,132,8,28,0,3,5,Saturday,52,1,580.473259
MQ68407,Oregon,1,3,Bachelor,2/28/11,3,1,1,Divorced,L3,Offer2,Agent,Four-Door Car,2,4376.363592,63774,111,18,63,0,1,0,Monday,9,2,60.036683
